hadith_id,hadith,source_hadith_id,source_name,Hadith_number,Chapter_English,English_Hadith,Chapter_Arabic,Arabic_Hadith
1964.0,عَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ وَأَبِي هُرَيْرَةَ - رضي الله عنهما - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «مَا يُصِيبُ الْمُسْلِمَ مِنْ نَصَبٍ وَلا وَصَبٍ وَلا هَمٍّ وَلا حُزْنٍ وَلا أَذًى وَلا غَمٍّ، حَتَّى الشَّوْكَةِ يُشَاكُهَا، إِلَّا كَفَّرَ اللَّهُ بِهَا مِنْ خَطَايَاهُ».,5642,بخاري,,,,,
1965.0,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «مَثَلُ الْمُؤْمِنِ كَمَثَلِ الْخَامَةِ مِنَ الزَّرْعِ مِنْ حَيْثُ أَتَتْهَا الرِّيحُ كَفَأَتْهَا، فَإِذَا اعْتَدَلَتْ تَكَفَّأُ بِالْبَلاءِ، وَالْفَاجِرُ كَالأَرْزَةِ صَمَّاءَ مُعْتَدِلَةً حَتَّى يَقْصِمَهَا اللَّهُ إِذَا شَاءَ».,5644,بخاري,,,,,
1966.0,وَعَنْهُ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «مَنْ يُرِدِ اللَّهُ بِهِ خَيْرًا يُصِبْ مِنْهُ».,5645,بخاري,,,,,
1967.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتْ: مَا رَأَيْتُ أَحَدًا أَشَدَّ عَلَيْهِ الْوَجَعُ مِنْ رَسُولِ اللَّهِ - صلى الله عليه وسلم -.,5646,بخاري,,,,,
1968.0,عَنْ عَبْدِ اللَّهِ - رضي الله عنه - قَالَ: أَتَيْتُ النَّبِيَّ - صلى الله عليه وسلم - فِي مَرَضِهِ وَهُوَ يُوعَكُ وَعْكًا شَدِيدًا، وَقُلْتُ: إِنَّكَ لَتُوعَكُ وَعْكًا شَدِيدًا، قُلْتُ: إِنَّ ذَاكَ بِأَنَّ لَكَ أَجْرَيْنِ؟ قَالَ: «أَجَلْ، مَا مِنْ مُسْلِمٍ يُصِيبُهُ أَذًى إِلَّا حَاتَّ اللَّهُ عَنْهُ خَطَايَاهُ كَمَا تَحَاتُّ وَرَقُ الشَّجَرِ».,5647,بخاري,,,,,
1969.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما -: أَنَّهُ قَالَ لِبَعْضِ أَصْحَابِهِ: أَلَا أُرِيكَ امْرَأَةً مِنْ أَهْلِ الْجَنَّةِ؟ قُلْتُ: بَلَى، قَالَ: هَذِهِ الْمَرْأَةُ السَّوْدَاءُ، أَتَتِ النَّبِيَّ - صلى الله عليه وسلم - فَقَالَتْ: إِنِّي أُصْرَعُ وَإِنِّي أَتَكَشَّفُ، فَادْعُ اللَّهَ لِي. قَالَ: «إِنْ شِئْتِ صَبَرْتِ وَلَكِ الْجَنَّةُ، وَإِنْ شِئْتِ دَعَوْتُ اللَّهَ أَنْ يُعَافِيَكِ». فَقَالَتْ: أَصْبِرُ، فَقَالَتْ: إِنِّي أَتَكَشَّفُ، فَادْعُ اللَّهَ لِي أَنْ لا أَتَكَشَّفَ، فَدَعَا لَهَا.,5652,بخاري,,,,,
1970.0,عَنْ أَنَسِ بْنِ مَالِكٍ - رضي الله عنه - قَالَ: سَمِعْتُ النَّبِيَّ - صلى الله عليه وسلم - يَقُولُ: «إِنَّ اللَّهَ قَالَ: إِذَا ابْتَلَيْتُ عَبْدِي بِحَبِيبَتَيْهِ فَصَبَرَ عَوَّضْتُهُ مِنْهُمَا الْجَنَّةَ». يُرِيدُ: عَيْنَيْهِ.,5653,بخاري,,,,,
350.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتْ: أَعْتَمَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - لَيْلَةً بِالْعِشَاءِ، وَذَلِكَ قَبْلَ أَنْ يَفْشُوَ الإِسْلامُ، فَلَمْ يَخْرُجْ حَتَّى قَالَ عُمَرُ: نَامَ النِّسَاءُ وَالصِّبْيَانُ، فَخَرَجَ، فَقَالَ لأَهْلِ الْمَسْجِدِ: «مَا يَنْتَظِرُهَا أَحَدٌ مِنْ أَهْلِ الأَرْضِ غَيْرَكُمْ»,566,بخاري,566,Times of the Prayers,"Narrated `Aisha: Allah's Messenger (ﷺ) once delayed the `Isha' prayer and that was during the days when Islam still had notspread. The Prophet (ﷺ) did not come out till `Umar informed him that the women and children had slept.Then he came out and said to the people of the mosque: ""None amongst the dwellers of the earth hasbeen waiting for it (`Isha prayer) except you.""",كتاب مواقيت الصلاة,حَدَّثَنَا يَحْيَى بْنُ بُكَيْرٍ، قَالَ حَدَّثَنَا اللَّيْثُ، عَنْ عُقَيْلٍ، عَنِ ابْنِ شِهَابٍ، عَنْ عُرْوَةَ، أَنَّ عَائِشَةَ، أَخْبَرَتْهُ قَالَتْ، أَعْتَمَ رَسُولُ اللَّهِ صلى الله عليه وسلم لَيْلَةً بِالْعِشَاءِ، وَذَلِكَ قَبْلَ أَنْ يَفْشُوَ الإِسْلاَمُ، فَلَمْ يَخْرُجْ حَتَّى قَالَ عُمَرُ نَامَ النِّسَاءُ وَالصِّبْيَانُ‏.‏ فَخَرَجَ فَقَالَ لأَهْلِ الْمَسْجِدِ ‏ ‏ مَا يَنْتَظِرُهَا أَحَدٌ مِنْ أَهْلِ الأَرْضِ غَيْرُكُمْ ‏‏‏.‏
1971.0,عَنْ جَابِرٍ - رضي الله عنه - قَالَ: جَاءَنِي النَّبِيُّ - صلى الله عليه وسلم - يَعُودُنِي لَيْسَ بِرَاكِبِ بَغْلٍ وَلا بِرْذَوْنٍ.,5664,بخاري,,,,,
1972.0,عَنْ عَائِشَةَ - رضي الله عنها -: أَنَّهَا قَالَتْ: وَارَأْسَاهْ، فَقَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «ذَاكِ لَوْ كَانَ وَأَنَا حَيٌّ، فَأَسْتَغْفِرَ  لَكِ وَأَدْعُوَ لَكِ». فَقَالَتْ عَائِشَةُ: وَاثُكْلِيَاهْ، وَاللَّهِ إِنِّي لأَظُنُّكَ تُحِبُّ مَوْتِي، وَلَوْ كَانَ ذَاكَ لَظَلِلْتَ آخِرَ يَوْمِكَ مُعَرِّسًا بِبَعْضِ أَزْوَاجِكَ، فَقَالَ النَّبِيُّ - صلى الله عليه وسلم -: «بَلْ أَنَا وَارَأْسَاهْ، لَقَدْ هَمَمْتُ، أَوْ أَرَدْتُ، أَنْ أُرْسِلَ إِلَى أَبِي بَكْرٍ وَابْنِهِ وَأَعْهَدَ أَنْ يَقُولَ الْقَائِلُونَ أَوْ يَتَمَنَّى الْمُتَمَنُّونَ، ثُمَّ قُلْتُ: يَأْبَى اللَّهُ وَيَدْفَعُ الْمُؤْمِنُونَ، أَوْ يَدْفَعُ اللَّهُ وَيَأْبَى الْمُؤْمِنُونَ».,5666,بخاري,,,,,
351.0,عَنْ أَبِي مُوسَى - رضي الله عنه - قَالَ: كُنْتُ أَنَا وَأَصْحَابِي الَّذِينَ قَدِمُوا مَعِي فِي السَّفِينَةِ نُزُولًا فِي بَقِيعِ بُطْحَانَ وَالنَّبِيُّ - صلى الله عليه وسلم - بِالْمَدِينَةِ، فَكَانَ يَتَنَاوَبُ النَّبِيَّ - صلى الله عليه وسلم - عِنْدَ صَلاةِ الْعِشَاءِ كُلَّ لَيْلَةٍ نَفَرٌ مِنْهُمْ، فَوَافَقْنَا النَّبِيَّ - صلى الله عليه وسلم - أَنَا وَأَصْحَابِي وَلَهُ بَعْضُ الشُّغْلِ فِي بَعْضِ أَمْرِهِ، فَأَعْتَمَ بِالصَّلاةِ حَتَّى ابْهَارَّ اللَّيْلُ، ثمَّ خَرَجَ النَّبِيُّ - صلى الله عليه وسلم - فَصَلَّى بِهِمْ، فَلَمَّا قَضَى صَلاتَهُ قَالَ لِمَنْ حَضَرَهُ: «عَلَى رِسْلِكُمْ، أَبْشِرُوا، إِنَّ مِنْ نِعْمَةِ اللَّهِ عَلَيْكُمْ أَنَّهُ لَيْسَ أَحَدٌ مِنَ النَّاسِ يُصَلِّي هَذِهِ السَّاعَةَ غَيْرُكُمْ». أَوْ قَالَ: «مَا صَلَّى هَذِهِ السَّاعَةَ أَحَدٌ غَيْرُكُمْ». لا يَدْرِي أَيَّ الْكَلِمَتَيْنِ قَالَ، قَالَ أَبُو مُوسَى: فَرَجَعْنَا فَفَرِحْنَا بِمَا سَمِعْنَا مِنْ رَسُولِ اللَّهِ - صلى الله عليه وسلم -.,567,بخاري,567,Times of the Prayers,"Narrated Abu Musa: My companions, who came with me in the boat and I landed at a place called Baqi [??] Buthan [??] .The Prophet (ﷺ) was in Medina at that time. One of us used to go to the Prophet (ﷺ) by turns every night atthe time of the `Isha prayer. Once I along with my companions went to the Prophet (ﷺ) and he was busy insome of his affairs, so the `Isha' prayer was delayed to the middle of the night He then came out andled the people (in prayer). After finishing from the prayer, he addressed the people present theresaying, ""Be patient! Don't go away. Have the glad tiding. It is from the blessing of Allah upon youthat none amongst mankind has prayed at this time save you."" Or said, ""None except you has prayedat this time."" Abu Musa added, 'So we returned happily after what we heard from Allah's Messenger (ﷺ) .""",كتاب مواقيت الصلاة,"حَدَّثَنَا مُحَمَّدُ بْنُ الْعَلاَءِ، قَالَ أَخْبَرَنَا أَبُو أُسَامَةَ، عَنْ بُرَيْدٍ، عَنْ أَبِي بُرْدَةَ، عَنْ أَبِي مُوسَى، قَالَ كُنْتُ أَنَا وَأَصْحَابِي الَّذِينَ، قَدِمُوا مَعِي فِي السَّفِينَةِ نُزُولاً فِي بَقِيعِ بُطْحَانَ، وَالنَّبِيُّ صلى الله عليه وسلم بِالْمَدِينَةِ، فَكَانَ يَتَنَاوَبُ النَّبِيَّ صلى الله عليه وسلم عِنْدَ صَلاَةِ الْعِشَاءِ كُلَّ لَيْلَةٍ نَفَرٌ مِنْهُمْ، فَوَافَقْنَا النَّبِيَّ ـ عليه السلام ـ أَنَا وَأَصْحَابِي وَلَهُ بَعْضُ الشُّغْلِ فِي بَعْضِ أَمْرِهِ فَأَعْتَمَ بِالصَّلاَةِ حَتَّى ابْهَارَّ اللَّيْلُ، ثُمَّ خَرَجَ النَّبِيُّ صلى الله عليه وسلم فَصَلَّى بِهِمْ، فَلَمَّا قَضَى صَلاَتَهُ قَالَ لِمَنْ حَضَرَهُ ‏""‏ عَلَى رِسْلِكُمْ، أَبْشِرُوا إِنَّ مِنْ نِعْمَةِ اللَّهِ عَلَيْكُمْ أَنَّهُ لَيْسَ أَحَدٌ مِنَ النَّاسِ يُصَلِّي هَذِهِ السَّاعَةَ غَيْرُكُمْ ‏""‏‏.‏ أَوْ قَالَ ‏""‏ مَا صَلَّى هَذِهِ السَّاعَةَ أَحَدٌ غَيْرُكُمْ ‏""‏‏.‏ لاَ يَدْرِي أَىَّ الْكَلِمَتَيْنِ قَالَ‏.‏ قَالَ أَبُو مُوسَى فَرَجَعْنَا فَفَرِحْنَا بِمَا سَمِعْنَا مِنْ رَسُولِ اللَّهِ صلى الله عليه وسلم‏.‏"
351.0,عَنْ أَبِي مُوسَى - رضي الله عنه - قَالَ: كُنْتُ أَنَا وَأَصْحَابِي الَّذِينَ قَدِمُوا مَعِي فِي السَّفِينَةِ نُزُولًا فِي بَقِيعِ بُطْحَانَ وَالنَّبِيُّ - صلى الله عليه وسلم - بِالْمَدِينَةِ، فَكَانَ يَتَنَاوَبُ النَّبِيَّ - صلى الله عليه وسلم - عِنْدَ صَلاةِ الْعِشَاءِ كُلَّ لَيْلَةٍ نَفَرٌ مِنْهُمْ، فَوَافَقْنَا النَّبِيَّ - صلى الله عليه وسلم - أَنَا وَأَصْحَابِي وَلَهُ بَعْضُ الشُّغْلِ فِي بَعْضِ أَمْرِهِ، فَأَعْتَمَ بِالصَّلاةِ حَتَّى ابْهَارَّ اللَّيْلُ، ثمَّ خَرَجَ النَّبِيُّ - صلى الله عليه وسلم - فَصَلَّى بِهِمْ، فَلَمَّا قَضَى صَلاتَهُ قَالَ لِمَنْ حَضَرَهُ: «عَلَى رِسْلِكُمْ، أَبْشِرُوا، إِنَّ مِنْ نِعْمَةِ اللَّهِ عَلَيْكُمْ أَنَّهُ لَيْسَ أَحَدٌ مِنَ النَّاسِ يُصَلِّي هَذِهِ السَّاعَةَ غَيْرُكُمْ». أَوْ قَالَ: «مَا صَلَّى هَذِهِ السَّاعَةَ أَحَدٌ غَيْرُكُمْ». لا يَدْرِي أَيَّ الْكَلِمَتَيْنِ قَالَ، قَالَ أَبُو مُوسَى: فَرَجَعْنَا فَفَرِحْنَا بِمَا سَمِعْنَا مِنْ رَسُولِ اللَّهِ - صلى الله عليه وسلم -.,567,بخاري,567,Times of the Prayers,"Narrated Anas: The Prophet (ﷺ) said, ""If anyone forgets a prayer he should pray that prayer when he remembers it. Thereis no expiation except to pray the same."" Then he recited: ""Establish prayer for My (i.e. Allah's)remembrance."" (20.14).",كتاب مواقيت الصلاة,"حَدَّثَنَا أَبُو نُعَيْمٍ، وَمُوسَى بْنُ إِسْمَاعِيلَ، قَالاَ حَدَّثَنَا هَمَّامٌ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ، عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏""‏ مَنْ نَسِيَ صَلاَةً فَلْيُصَلِّ إِذَا ذَكَرَهَا، لاَ كَفَّارَةَ لَهَا إِلاَّ ذَلِكَ ‏""‏‏.‏ ‏{‏وَأَقِمِ الصَّلاَةَ لِذِكْرِي‏}‏"
1973.0,عَنْ أَنَسِ بْنِ مَالِكٍ - رضي الله عنه - قَالَ: قَالَ النَّبِيُّ - صلى الله عليه وسلم -: «لَا يَتَمَنَّيَنَّ أَحَدُكُمُ الْمَوْتَ مِنْ ضُرٍّ أَصَابَهُ، فَإِنْ كَانَ لا بُدَّ فَاعِلًا فَلْيَقُلِ: اللَّهُمَّ أَحْيِنِي مَا كَانَتِ الْحَيَاةُ خَيْرًا لِي وَتَوَفَّنِي إِذَا كَانَتِ الْوَفَاةُ خَيْرًا لِي».,5671,بخاري,,,,,
1974.0,عَنْ خَبَّابٍ - رضي الله عنه -: أَنَّهُ اكْتَوَى سَبْعَ كَيَّاتٍ، فَقَالَ: إِنَّ أَصْحَابَنَا الَّذِينَ سَلَفُوا مَضَوْا وَلَمْ تَنْقُصْهُمُ الدُّنْيَا، وَإِنَّا أَصَبْنَا مَا لا نَجِدُ لَهُ مَوْضِعًا إِلَّا التُّرَابَ، وَلَوْلا أَنَّ النَّبِيَّ - صلى الله عليه وسلم - نَهَانَا أَنْ نَدْعُوَ بِالْمَوْتِ لَدَعَوْتُ بِهِ.,5672,بخاري,,,,,
1975.0,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: سَمِعْتُ رَسُولَ اللَّهِ - صلى الله عليه وسلم - يَقُولُ: «لَنْ يُدْخِلَ أَحَدًا عَمَلُهُ الْجَنَّةَ». قَالُوا: وَلا أَنْتَ يَا رَسُولَ اللَّهِ؟ قَالَ: «لَا، وَلا أَنَا إِلَّا أَنْ يَتَغَمَّدَنِي اللَّهُ بِفَضْلٍ وَرَحْمَةٍ، فَسَدِّدُوا وَقَارِبُوا، وَلا يَتَمَنَّيَنَّ أَحَدُكُمُ الْمَوْتَ، إِمَّا مُحْسِنًا فَلَعَلَّهُ أَنْ يَزْدَادَ خَيْرًا، وَإِمَّا مُسِيئًا فَلَعَلَّهُ أَنْ يَسْتَعْتِبَ».,5673,بخاري,,,,,
1976.0,عَنْ عَائِشَةَ - رضي الله عنها -: أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - كَانَ إِذَا أَتَى مَرِيضًا أَوْ أُتِيَ بِهِ قَالَ: «أَذْهِبِ الْبَاسَ رَبَّ النَّاسِ، اشْفِ وَأَنْتَ الشَّافِي، لا شِفَاءَ إِلَّا شِفَاؤُكَ، شِفَاءً لا يُغَادِرُ سَقَمًا».,5675,بخاري,,,,,
1977.0,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «مَا أَنْزَلَ اللَّهُ دَاءً إِلَّا أَنْزَلَ لَهُ شِفَاءً».,5678,بخاري,5678,Medicine,"Narrated Abu Huraira: The Prophet (ﷺ) said, ""There is no disease that Allah has created, except that He also has created itstreatment.""",كتاب الطب,حَدَّثَنَا مُحَمَّدُ بْنُ الْمُثَنَّى، حَدَّثَنَا أَبُو أَحْمَدَ الزُّبَيْرِيُّ، حَدَّثَنَا عُمَرُ بْنُ سَعِيدِ بْنِ أَبِي حُسَيْنٍ، قَالَ حَدَّثَنِي عَطَاءُ بْنُ أَبِي رَبَاحٍ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ مَا أَنْزَلَ اللَّهُ دَاءً إِلاَّ أَنْزَلَ لَهُ شِفَاءً ‏‏‏.‏
1978.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «الشِّفَاءُ فِي ثَلاثَةٍ: فِي شَرْطَةِ مِحْجَمٍ أَوْ شَرْبَةِ عَسَلٍ أَوْ كَيَّةٍ بِنَارٍ، وَأَنَا أَنْهَى أُمَّتِي عَنِ الْكَيِّ».,5681,بخاري,5681,Medicine,"Narrated Ibn `Abbas: The Prophet (ﷺ) said, ""Healing is in three things: cupping, a gulp of honey or cauterization, (brandingwith fire) but I forbid my followers to use cauterization (branding with fire).",كتاب الطب,حَدَّثَنِي مُحَمَّدُ بْنُ عَبْدِ الرَّحِيمِ، أَخْبَرَنَا سُرَيْجُ بْنُ يُونُسَ أَبُو الْحَارِثِ، حَدَّثَنَا مَرْوَانُ بْنُ شُجَاعٍ، عَنْ سَالِمٍ الأَفْطَسِ، عَنْ سَعِيدِ بْنِ جُبَيْرٍ، عَنِ ابْنِ عَبَّاسٍ، عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ الشِّفَاءُ فِي ثَلاَثَةٍ شَرْطَةِ مِحْجَمٍ، أَوْ شَرْبَةِ عَسَلٍ، أَوْ كَيَّةٍ بِنَارٍ، وَأَنْهَى أُمَّتِي عَنِ الْكَىِّ ‏‏‏.‏
1979.0,عَنْ أَبِي سَعِيدٍ - رضي الله عنه -: أَنَّ رَجُلًا أَتَى النَّبِيَّ - صلى الله عليه وسلم - فَقَالَ: أَخِي يَشْتَكِي بَطْنَهُ، فَقَالَ: «اسْقِهِ عَسَلًا». ثُمَّ أَتَى الثَّانِيَةَ فَقَالَ: «اسْقِهِ عَسَلًا». ثُمَّ أَتَاهُ الثَّالِثَةَ فَقَالَ: «اسْقِهِ عَسَلًا». ثُمَّ أَتَاهُ فَقَالَ: قَدْ فَعَلْتُ، فَقَالَ: «صَدَقَ اللَّهُ وَكَذَبَ بَطْنُ أَخِيكَ، اسْقِهِ عَسَلًا». فَسَقَاهُ فَبَرَأَ.,5684,بخاري,5684,Medicine,"Narrated Abu Sa`id Al-Khudri: A man came to the Prophet (ﷺ) and said, ""My brother has some Abdominal trouble."" The Prophet (ﷺ) said tohim ""Let him drink honey."" The man came for the second time and the Prophet (ﷺ) said to him, 'Let himdrink honey."" He came for the third time and the Prophet (ﷺ) said, ""Let him drink honey."" He returnedagain and said, ""I have done that ' The Prophet (ﷺ) then said, ""Allah has said the truth, but your brother's`Abdomen has told a lie. Let him drink honey."" So he made him drink honey and he was cured.",كتاب الطب,"حَدَّثَنَا عَيَّاشُ بْنُ الْوَلِيدِ، حَدَّثَنَا عَبْدُ الأَعْلَى، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، عَنْ أَبِي الْمُتَوَكِّلِ، عَنْ أَبِي سَعِيدٍ، أَنَّ رَجُلاً، أَتَى النَّبِيَّ صلى الله عليه وسلم فَقَالَ أَخِي يَشْتَكِي بَطْنَهُ‏.‏ فَقَالَ ‏""‏ اسْقِهِ عَسَلاً ‏""‏‏.‏ ثُمَّ أَتَى الثَّانِيَةَ فَقَالَ ‏""‏ اسْقِهِ عَسَلاً ‏""‏‏.‏ ثُمَّ أَتَاهُ فَقَالَ فَعَلْتُ‏.‏ فَقَالَ ‏""‏ صَدَقَ اللَّهُ، وَكَذَبَ بَطْنُ أَخِيكَ، اسْقِهِ عَسَلاً ‏""‏‏.‏ فَسَقَاهُ فَبَرَأَ‏.‏"
1980.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتْ: سَمِعَتُ النَّبِيَّ - صلى الله عليه وسلم - يَقُولُ: «إِنَّ هَذِهِ الْحَبَّةَ السَّوْدَاءَ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلَّا مِنَ السَّامِ». قُلْتُ: وَمَا السَّامُ؟ قَالَ: «الْمَوْتُ».,5687,بخاري,5687,Medicine,"Narrated Khalid bin Sa`d: We went out and Ghalib bin Abjar was accompanying us. He fell ill on the way and when we arrivedat Medina he was still sick. Ibn Abi 'Atiq came to visit him and said to us, ""Treat him with blackcumin. Take five or seven seeds and crush them (mix the powder with oil) and drop the resultingmixture into both nostrils, for `Aisha has narrated to me that she heard the Prophet (ﷺ) saying, 'This blackcumin is healing for all diseases except As-Sam.' Aisha said, 'What is As-Sam?' He said, 'Death.""",كتاب الطب,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا عُبَيْدُ اللَّهِ، حَدَّثَنَا إِسْرَائِيلُ، عَنْ مَنْصُورٍ، عَنْ خَالِدِ بْنِ سَعْدٍ، قَالَ خَرَجْنَا وَمَعَنَا غَالِبُ بْنُ أَبْجَرَ فَمَرِضَ فِي الطَّرِيقِ، فَقَدِمْنَا الْمَدِينَةَ وَهْوَ مَرِيضٌ، فَعَادَهُ ابْنُ أَبِي عَتِيقٍ فَقَالَ لَنَا عَلَيْكُمْ بِهَذِهِ الْحُبَيْبَةِ السَّوْدَاءِ، فَخُذُوا مِنْهَا خَمْسًا أَوْ سَبْعًا فَاسْحَقُوهَا، ثُمَّ اقْطُرُوهَا فِي أَنْفِهِ بِقَطَرَاتِ زَيْتٍ فِي هَذَا الْجَانِبِ وَفِي هَذَا الْجَانِبِ، فَإِنَّ عَائِشَةَ حَدَّثَتْنِي أَنَّهَا سَمِعَتِ النَّبِيَّ صلى الله عليه وسلم يَقُولُ ‏ ‏ إِنَّ هَذِهِ الْحَبَّةَ السَّوْدَاءَ شِفَاءٌ مِنْ كُلِّ دَاءٍ إِلاَّ مِنَ السَّامِ ‏‏‏.‏ قُلْتُ وَمَا السَّامُ قَالَ الْمَوْتُ‏.‏
352.0,عَنْ عَائِشَةَ - رضي الله عنها - حَدِيثُ أَعْتَمَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - بِالْعِشَاءِ حَتَّى نَادَاهُ عُمَرُ تَقَدَّمَ، وَفِي هَذَا زِيَادَةٌ، قَالَتْ: وَكَانُوا يُصَلُّونَ فِيمَا بَيْنَ أَنْ يَغِيبَ الشَّفَقُ إِلَى ثلُث اللَّيْلِ الأَوَّلِ.  وفي رواية عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - قَالَ: فَخَرَجَ نَبِيُّ اللَّهِ - صلى الله عليه وسلم - كَأَنِّي أَنْظُرُ إِلَيْهِ الآنَ يَقْطُرُ رَأْسُهُ مَاءً وَاضِعًا يَدَهُ عَلَى رَأْسِهِ، فَقَالَ: «لَوْلا أَنْ أَشُقَّ عَلَى أُمَّتِي لأَمَرْتُهُمْ أَنْ يُصَلُّوهَا هَكَذَا».,"569,571",بخاري,,,,,
1981.0,عَنْ أُمِّ قَيْسٍ بِنْتِ مِحْصَنٍ - رضي الله عنها - قَالَتْ: سَمِعْتُ النَّبِيَّ - صلى الله عليه وسلم - يَقُولُ: «عَلَيْكُمْ بِهَذَا الْعُودِ  الْهِنْدِيِّ فَإِنَّ فِيهِ سَبْعَةَ أَشْفِيَةٍ، يُسْتَعَطُ بِهِ مِنَ الْعُذْرَةِ وَيُلَدُّ بِهِ مِنْ ذَاتِ الْجَنْبِ». وَبَاقِيُ الْحَدِيْثِ تَقَدَّمَ.,5693,بخاري,,,,,
1982.0,عَنْ أَنَسٍ - رضي الله عنه -: حَدِيْثُ احْتَجَمَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -، حَجَمَهُ أَبُو طَيْبَةَ تَقَدَّمَ. قَالَ هُنَا فِي آخِرِهِ: إِنَّ رَسوْلَ الله - صلى الله عليه وسلم - قَالَ: «إِنَّ أَمْثَلَ مَا تَدَاوَيْتُمْ بِهِ الْحِجَامَةُ وَالْقُسْطُ الْبَحْرِيُّ». وَقَالَ: «لَا تُعَذِّبُوا صِبْيَانَكُمْ بِالْغَمْزِ مِنَ الْعُذْرَةِ، وَعَلَيْكُمْ بِالْقُسْطِ».,5696,بخاري,5696,Medicine,"Narrated Anas: that he was asked about the wages of the one who cups others. He said, 'Allah's Messenger (ﷺ) was cuppedby `Abd Taiba, to whom he gave two Sa of food and interceded for him with his masters whoconsequently reduced what they used to charge him daily. Then the Prophet (ﷺ) s said, ""The bestmedicines you may treat yourselves with are cupping and sea incense.' He added, ""You should nottorture your children by treating tonsillitis by pressing the tonsils or the palate with the finger, but useincense.""",كتاب الطب,"حَدَّثَنَا مُحَمَّدُ بْنُ مُقَاتِلٍ، أَخْبَرَنَا عَبْدُ اللَّهِ، أَخْبَرَنَا حُمَيْدٌ الطَّوِيلُ، عَنْ أَنَسٍ ـ رضى الله عنه ـ أَنَّهُ سُئِلَ عَنْ أَجْرِ الْحَجَّامِ، فَقَالَ احْتَجَمَ رَسُولُ اللَّهِ صلى الله عليه وسلم حَجَمَهُ أَبُو طَيْبَةَ، وَأَعْطَاهُ صَاعَيْنِ مِنْ طَعَامٍ، وَكَلَّمَ مَوَالِيَهُ فَخَفَّفُوا عَنْهُ، وَقَالَ ‏""‏ إِنَّ أَمْثَلَ مَا تَدَاوَيْتُمْ بِهِ الْحِجَامَةُ وَالْقُسْطُ الْبَحْرِيُّ ‏""‏‏.‏ وَقَالَ ‏""‏ لاَ تُعَذِّبُوا صِبْيَانَكُمْ بِالْغَمْزِ مِنَ الْعُذْرَةِ، وَعَلَيْكُمْ بِالْقُسْطِ ‏""‏‏.‏"
52.0,عَنْ جَرِيرِ بْنِ عَبْدِ اللَّهِ - رضي الله عنه - قَالَ: بَايَعْتُ رَسُولَ اللَّهِ - صلى الله عليه وسلم - عَلَى إِقَامِ الصَّلاةِ وَإِيتَاءِ الزَّكَاةِ وَالنُّصْحِ لِكُلِّ مُسْلِمٍ.,57,بخاري,,,,,
